20191008,163614349,24552,General Discomfort,0
20191008,163614902,25105,Fatigue,0
20191008,163615348,25551,Headache,0
20191008,163615869,26072,Eyestrain,0
20191008,163616676,26879,Difficulty focusing,0
20191008,163617949,28152,Increased Salivation,0
20191008,163618876,29078,Sweating,0
20191008,163619645,29847,Nausea,0
20191008,163621053,31255,Difficulty concentrating,0
20191008,163622189,32392,Fullnes of head,0
20191008,163623118,33321,Blurred vision,0
20191008,163624004,34207,Dizziness (eye opened),0
20191008,163624445,34648,Dizziness (eye closed),0
20191008,163625284,35487,Vertigo,0
20191008,163626421,36624,Stomach awareness,0
20191008,163627604,37806,Burping,0
